#                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name            accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- -----  -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
COG0172              -            477 301-92_KLEHDADP_51107 -            648   5.6e-15   40.8   0.1   1   1   9.2e-15   9.2e-15   40.1   0.1   188   365   239   416   214   422 0.86 -
COG0172              -            477 301-92_KLEHDADP_51241 -            455     2e-15   42.3   0.2   1   2     2e-15     2e-15   42.3   0.2   186   366    29   219     6   239 0.80 -
COG0172              -            477 301-92_KLEHDADP_51241 -            455     2e-15   42.3   0.2   2   2     0.035     0.035   -1.4   0.3   127   186   363   427   351   445 0.64 -
COG0172              -            477 301-92_KLEHDADP_51535 -            833         1  -22.1  96.7   1   4         1         1  -16.7  33.8    64   180   306   424   233   446 0.48 -
COG0172              -            477 301-92_KLEHDADP_51535 -            833         1  -22.1  96.7   2   4    0.0018    0.0018    2.9  17.3    66   152   437   515   410   517 0.56 -
COG0172              -            477 301-92_KLEHDADP_51535 -            833         1  -22.1  96.7   3   4   0.00018   0.00018    6.2  10.9    86   180   508   604   503   637 0.80 -
COG0172              -            477 301-92_KLEHDADP_51535 -            833         1  -22.1  96.7   4   4         1         1  -10.5  22.9    87   182   682   781   659   820 0.44 -
COG0172              -            477 301-92_KLEHDADP_52119 -            493   1.2e-09   23.2   0.0   1   1   2.4e-09   2.4e-09   22.2   0.0   232   316    52   160    20   208 0.81 -
COG0172              -            477 301-92_KLEHDADP_52397 -            590         1  -27.4  79.8   1   4       0.1       0.1   -2.9   0.0   131   158    36    63    26    82 0.53 -
COG0172              -            477 301-92_KLEHDADP_52397 -            590         1  -27.4  79.8   2   4         1         1  -11.6  34.8    39   176   134   290    94   292 0.50 -
COG0172              -            477 301-92_KLEHDADP_52397 -            590         1  -27.4  79.8   3   4         1         1  -11.0  30.6    75   181   230   331   219   356 0.54 -
COG0172              -            477 301-92_KLEHDADP_52397 -            590         1  -27.4  79.8   4   4      0.66      0.66   -5.6  24.0    59   179   334   460   330   490 0.71 -
COG0172              -            477 301-92_KLEHDADP_54107 -            575   6.2e-15   40.7   0.0   1   2     3e-13     3e-13   35.1   0.1   222   381    51   211    34   218 0.89 -
COG0172              -            477 301-92_KLEHDADP_54107 -            575   6.2e-15   40.7   0.0   2   2    0.0013    0.0013    3.3   0.0   409   457   417   463   407   476 0.69 -
COG0172              -            477 301-92_KLEHDADP_54122 -             46   1.1e-05   10.2   0.0   1   1   1.2e-05   1.2e-05   10.0   0.0   378   403     1    27     1    28 0.89 -
COG0172              -            477 301-92_KLEHDADP_54705 -            247  1.7e-112  362.4   0.0   1   1  1.9e-112  1.9e-112  362.2   0.0   249   474     2   229     1   242 0.97 -
COG0172              -            477 301-92_KLEHDADP_54804 -            343  6.1e-147  476.0   0.0   1   1  6.8e-147  6.8e-147  475.8   0.0   133   473     2   342     1   343 0.98 -
COG0172              -            477 301-92_KLEHDADP_55741 -            647   1.1e-05   10.2   0.5   1   1   1.6e-05   1.6e-05    9.7   0.5   106   165   515   575   498   583 0.82 -
COG0172              -            477 301-92_KLEHDADP_56108 -            287   3.4e-08   18.5   0.0   1   1   4.6e-08   4.6e-08   18.0   0.0   406   472   129   193   120   211 0.81 -
COG0172              -            477 301-92_KLEHDADP_56154 -            392   8.6e-05    7.2  13.1   1   1   0.00012   0.00012    6.8  13.1    83   157    30   103    16   129 0.55 -
COG0172              -            477 301-92_KLEHDADP_57416 -            321  2.8e-132  427.6   0.0   1   1  3.1e-132  3.1e-132  427.5   0.0   161   475     2   319     1   321 0.97 -
COG0172              -            477 301-92_KLEHDADP_58508 -            423  1.6e-163  530.7   0.1   1   1  1.8e-163  1.8e-163  530.5   0.1    52   472     1   421     1   423 0.97 -
COG0172              -            477 301-92_KLEHDADP_58885 -            592   1.3e-18   52.8   0.2   1   1   2.1e-18   2.1e-18   52.1   0.2   191   373   198   375   163   391 0.86 -
COG0172              -            477 301-92_KLEHDADP_58928 -            582   1.6e-14   39.3   0.0   1   2   8.5e-13   8.5e-13   33.6   0.0   215   379    38   203    33   210 0.92 -
COG0172              -            477 301-92_KLEHDADP_58928 -            582   1.6e-14   39.3   0.0   2   2    0.0012    0.0012    3.4   0.0   411   465   417   469   406   476 0.77 -
COG0172              -            477 301-92_KLEHDADP_61040 -            398   1.9e-07   16.0   3.4   1   1   2.7e-07   2.7e-07   15.5   3.4    43   147   238   352   199   390 0.62 -
COG0172              -            477 301-92_KLEHDADP_62058 -            447     5e-15   41.0   0.1   1   1   8.2e-15   8.2e-15   40.3   0.1   187   365    38   216     9   224 0.87 -
COG0172              -            477 301-92_KLEHDADP_64520 -            183   6.3e-05    7.7   6.6   1   2   0.00015   0.00015    6.4   6.0    96   150     5    65     2    78 0.65 -
COG0172              -            477 301-92_KLEHDADP_64520 -            183   6.3e-05    7.7   6.6   2   2     0.027     0.027   -1.0   0.0   232   259    84   111    80   116 0.85 -
COG0172              -            477 301-92_KLEHDADP_65616 -            429   4.2e-05    8.2  37.0   1   2   0.00034   0.00034    5.3   9.2    71   157    33   122    24   149 0.60 -
COG0172              -            477 301-92_KLEHDADP_65616 -            429   4.2e-05    8.2  37.0   2   2   0.00011   0.00011    6.9  22.4    62   183   156   281   122   331 0.63 -
COG0172              -            477 301-92_KLEHDADP_67639 -            436  9.2e-150  485.3   0.0   1   1    1e-149    1e-149  485.1   0.0    52   474     1   433     1   436 0.95 -
COG0172              -            477 301-92_KLEHDADP_70852 -            629     3e-16   45.0   0.4   1   1   4.7e-16   4.7e-16   44.4   0.4   187   365   218   396    91   403 0.85 -
COG0172              -            477 301-92_KLEHDADP_76795 -            423   3.2e-07   15.2   1.0   1   1   4.9e-07   4.9e-07   14.6   1.0   120   183   288   374   157   403 0.69 -
COG0172              -            477 301-92_KLEHDADP_77946 -            210   1.3e-05   10.0  10.0   1   1   1.5e-05   1.5e-05    9.7  10.0    76   166    98   193    80   208 0.77 -
COG0172              -            477 301-92_KLEHDADP_78192 -            593     1e-06   13.6   1.5   1   1   2.3e-06   2.3e-06   12.4   1.5    87   175   400   512   321   535 0.71 -
COG0172              -            477 301-92_KLEHDADP_79788 -            618   4.8e-16   44.3   0.1   1   1   8.5e-16   8.5e-16   43.5   0.1   187   365   222   396    93   398 0.86 -
COG0172              -            477 301-92_KLEHDADP_80547 -            562   3.6e-20   57.9   0.2   1   1   5.6e-20   5.6e-20   57.3   0.2   186   368   151   338   124   354 0.85 -
COG0172              -            477 301-92_KLEHDADP_83706 -            353   0.00025    5.7  18.7   1   2   0.00082   0.00082    4.0   5.1    84   220    61   222     7   230 0.47 -
COG0172              -            477 301-92_KLEHDADP_83706 -            353   0.00025    5.7  18.7   2   2   0.00051   0.00051    4.7  10.4    56   161   200   317   153   352 0.46 -
COG0172              -            477 301-92_KLEHDADP_84121 -             76   1.9e-05    9.4   4.2   1   1     2e-05     2e-05    9.3   4.2    80   138    14    72     5    76 0.77 -
COG0172              -            477 301-92_KLEHDADP_85068 -            306      0.48   -5.1  38.2   1   2    0.0048    0.0048    1.5  18.4    61   144    57   140    38   149 0.65 -
COG0172              -            477 301-92_KLEHDADP_85068 -            306      0.48   -5.1  38.2   2   2     0.067     0.067   -2.3  12.3    79   141   158   236   142   302 0.54 -
COG0172              -            477 301-92_KLEHDADP_85668 -            467   2.3e-06   12.4   0.7   1   1   3.2e-06   3.2e-06   11.9   0.7    69   158   159   245    88   269 0.60 -
COG0172              -            477 301-92_KLEHDADP_86331 -            106   2.3e-17   48.7   0.1   1   1   2.6e-17   2.6e-17   48.5   0.1    52   135     1    82     1    89 0.93 -
COG0172              -            477 301-92_KLEHDADP_89410 -             89   4.8e-06   11.4   5.5   1   1   5.2e-06   5.2e-06   11.2   5.5    86   160    10    70     1    80 0.38 -
COG0172              -            477 301-92_KLEHDADP_89714 -            183   3.3e-05    8.6  21.3   1   2   0.00061   0.00061    4.4  13.2    85   150    33    95     2   103 0.69 -
COG0172              -            477 301-92_KLEHDADP_89714 -            183   3.3e-05    8.6  21.3   2   2   9.5e-05   9.5e-05    7.1   9.5    72   150    79   158    71   164 0.73 -
COG0172              -            477 301-92_KLEHDADP_91397 -            368   2.2e-06   12.5   0.0   1   1   2.9e-06   2.9e-06   12.1   0.0   298   453    86   251    44   270 0.77 -
COG0172              -            477 301-92_KLEHDADP_92046 -             67   6.8e-07   14.2   3.0   1   1   6.5e-07   6.5e-07   14.2   3.0    92   145    13    63     1    67 0.45 -
COG0172              -            477 301-92_KLEHDADP_94389 -            364     7e-16   43.8   0.0   1   1     1e-15     1e-15   43.3   0.0   228   365     3   140     1   142 0.87 -
COG0172              -            477 301-92_KLEHDADP_97424 -            282     1e-54  171.9   0.1   1   2   1.3e-24   1.3e-24   72.6   0.1   327   403    30   106    29   113 0.96 -
COG0172              -            477 301-92_KLEHDADP_97424 -            282     1e-54  171.9   0.1   2   2   4.3e-32   4.3e-32   97.3   0.0   397   470   135   209   127   228 0.91 -
COG0172              -            477 301-92_KLEHDADP_101445 -            392   1.6e-14   39.3   0.0   1   1   2.3e-14   2.3e-14   38.8   0.0   213   365     7   162     6   179 0.90 -
COG0172              -            477 301-92_KLEHDADP_102315 -            331   1.2e-06   13.3   1.6   1   1   1.6e-06   1.6e-06   12.9   1.6    47   155   184   289   138   315 0.69 -
COG0172              -            477 301-92_KLEHDADP_103740 -            130   3.8e-06   11.7   0.9   1   1   4.1e-06   4.1e-06   11.6   0.9    81   161    39   123     3   127 0.71 -
COG0172              -            477 301-92_KLEHDADP_104069 -            329   5.9e-06   11.1   0.0   1   2   0.00011   0.00011    6.8   0.0   277   317    12    52     1   118 0.77 -
COG0172              -            477 301-92_KLEHDADP_104069 -            329   5.9e-06   11.1   0.0   2   2    0.0028    0.0028    2.3   0.0   434   465   206   236   172   249 0.77 -
COG0172              -            477 301-92_KLEHDADP_108661 -            564     0.004    1.7  14.0   1   2     0.004     0.004    1.7  12.0    87   151   102   202    42   234 0.59 -
COG0172              -            477 301-92_KLEHDADP_108661 -            564     0.004    1.7  14.0   2   2      0.03      0.03   -1.2   5.6   120   151   171   202   162   303 0.60 -
COG0172              -            477 301-92_KLEHDADP_113103 -            258   4.6e-07   14.7   0.6   1   1   5.5e-07   5.5e-07   14.5   0.6    58   154   155   253    99   257 0.69 -
COG0172              -            477 301-92_KLEHDADP_116835 -            291   7.3e-07   14.1   8.5   1   1     1e-06     1e-06   13.6   8.5    31   177    29   194     3   212 0.57 -
COG0172              -            477 301-92_KLEHDADP_119943 -            282   0.00011    6.8   7.4   1   1   0.00017   0.00017    6.2   7.4    67   150    94   177    14   191 0.48 -
COG0172              -            477 301-92_KLEHDADP_120051 -            258   4.5e-06   11.5   0.8   1   1   5.9e-06   5.9e-06   11.1   0.8    88   147    36    95    26   122 0.73 -
COG0172              -            477 301-92_KLEHDADP_121773 -            473   1.3e-20   59.4   0.2   1   1   2.2e-20   2.2e-20   58.7   0.2   191   372    79   255    41   279 0.85 -
COG0172              -            477 301-92_KLEHDADP_123326 -            245  1.3e-121  392.5   0.0   1   1  1.5e-121  1.5e-121  392.2   0.0   234   474     1   241     1   244 0.98 -
COG0172              -            477 301-92_KLEHDADP_126363 -            466         1  -29.0  74.2   1   3         1         1   -6.5   9.0    91   145    83   137    50   148 0.47 -
COG0172              -            477 301-92_KLEHDADP_126363 -            466         1  -29.0  74.2   2   3         1         1  -16.4  35.1    53   152   185   261   142   347 0.38 -
COG0172              -            477 301-92_KLEHDADP_126363 -            466         1  -29.0  74.2   3   3         1         1  -10.7  31.7    47   180   310   453   269   465 0.52 -
COG0172              -            477 301-92_KLEHDADP_127530 -            292   7.4e-08   17.3   0.0   1   1   1.1e-07   1.1e-07   16.8   0.0   242   318    87   165    75   170 0.82 -
COG0172              -            477 301-92_KLEHDADP_129168 -            136   2.9e-06   12.1   6.9   1   1     3e-06     3e-06   12.0   6.9    80   158    33   115     1   126 0.70 -
COG0172              -            477 301-92_KLEHDADP_129423 -            398  1.1e-177  577.4   0.0   1   1  1.4e-177  1.4e-177  577.1   0.0    84   473     5   394     2   397 0.99 -
COG0172              -            477 301-92_KLEHDADP_129427 -             65   1.6e-05    9.6   2.8   1   1   1.6e-05   1.6e-05    9.6   2.8    97   157     4    64     1    65 0.84 -
COG0172              -            477 301-92_KLEHDADP_129852 -            414   3.2e-19   54.8   0.1   1   1   4.9e-19   4.9e-19   54.2   0.1   188   366    11   187     3   210 0.88 -
COG0172              -            477 301-92_KLEHDADP_131928 -            152   8.5e-07   13.8  12.3   1   1   1.1e-06   1.1e-06   13.5  12.3    64   180    21   140     2   150 0.76 -
COG0172              -            477 301-92_KLEHDADP_132195 -             55   6.6e-06   10.9   0.0   1   1   6.6e-06   6.6e-06   10.9   0.0   291   345     2    53     1    55 0.86 -
COG0172              -            477 301-92_KLEHDADP_136121 -            303    0.0016    3.1  17.7   1   2    0.0014    0.0014    3.2  14.8    73   151    31   108     4   196 0.64 -
COG0172              -            477 301-92_KLEHDADP_136121 -            303    0.0016    3.1  17.7   2   2     0.032     0.032   -1.3   2.4    85   116   164   195   122   259 0.40 -
COG0172              -            477 301-92_KLEHDADP_136209 -             86   0.00031    5.4   8.1   1   1   0.00035   0.00035    5.2   8.1    95   160     3    72     1    77 0.70 -
COG0172              -            477 301-92_KLEHDADP_140666 -            227   2.8e-06   12.1   7.3   1   1   3.6e-06   3.6e-06   11.8   7.3    80   170     8   102     2   107 0.76 -
COG0172              -            477 301-92_KLEHDADP_141247 -            472         1  -57.1 157.2   1   3         1         1  -52.2  89.0    27   182    67   245     1   263 0.58 -
COG0172              -            477 301-92_KLEHDADP_141247 -            472         1  -57.1 157.2   2   3         1         1  -23.3  46.7    70   182   230   343   217   377 0.40 -
COG0172              -            477 301-92_KLEHDADP_141247 -            472         1  -57.1 157.2   3   3         1         1  -10.4  43.9    51   190   312   455   303   468 0.81 -
COG0172              -            477 301-92_KLEHDADP_144191 -             77   5.5e-05    7.9   5.9   1   1   5.7e-05   5.7e-05    7.8   5.9   101   162     5    66     1    73 0.73 -
COG0172              -            477 301-92_KLEHDADP_146524 -            146   1.2e-05   10.1  10.0   1   1   1.4e-05   1.4e-05    9.9  10.0    56   160    16   116     4   129 0.68 -
COG0172              -            477 301-92_KLEHDADP_147114 -            368         1  -43.7 122.5   1   4      0.18      0.18   -3.7  17.7    88   154    21    88    14    92 0.71 -
COG0172              -            477 301-92_KLEHDADP_147114 -            368         1  -43.7 122.5   2   4         1         1  -11.3  40.9    65   181    87   207    81   214 0.71 -
COG0172              -            477 301-92_KLEHDADP_147114 -            368         1  -43.7 122.5   3   4         1         1  -21.6  48.8    35   152   190   310   172   319 0.44 -
COG0172              -            477 301-92_KLEHDADP_147114 -            368         1  -43.7 122.5   4   4         1         1  -12.6  29.0    61   144   279   362   272   368 0.38 -
COG0172              -            477 301-92_KLEHDADP_148643 -            140     0.012    0.1  20.6   1   1     0.014     0.014   -0.0  20.6    63   157     6   110     1   135 0.57 -
COG0172              -            477 301-92_KLEHDADP_150188 -            442     9e-07   13.8   0.0   1   2     0.027     0.027   -1.0   0.0   350   383    25    58    20    61 0.85 -
COG0172              -            477 301-92_KLEHDADP_150188 -            442     9e-07   13.8   0.0   2   2   3.3e-06   3.3e-06   11.9   0.0   411   466   284   337   272   354 0.72 -
COG0172              -            477 301-92_KLEHDADP_153736 -            140   2.7e-75  239.7   0.0   1   1   2.9e-75   2.9e-75  239.6   0.0   335   473     1   139     1   140 0.98 -
COG0172              -            477 301-92_KLEHDADP_156988 -             47   1.7e-17   49.1   0.0   1   1   1.7e-17   1.7e-17   49.1   0.0   431   473     1    42     1    47 0.94 -
COG0172              -            477 301-92_KLEHDADP_163405 -            308   3.8e-06   11.7   1.1   1   1   4.7e-06   4.7e-06   11.4   1.1    87   178    52   153    31   183 0.70 -
COG0172              -            477 301-92_KLEHDADP_166601 -            137   5.4e-71  225.5   0.0   1   1   5.9e-71   5.9e-71  225.4   0.0   339   470     2   134     1   137 0.97 -
COG0172              -            477 301-92_KLEHDADP_168822 -            140    0.0099    0.4  19.6   1   1     0.011     0.011    0.3  19.6    60   152    10   103     1   137 0.49 -
COG0172              -            477 301-92_KLEHDADP_169777 -            390   1.9e-19   55.5   0.1   1   1   2.8e-19   2.8e-19   55.0   0.1   186   333   225   380   186   383 0.81 -
COG0172              -            477 301-92_KLEHDADP_175195 -            154   4.4e-76  242.3   0.0   1   1   4.8e-76   4.8e-76  242.2   0.0   241   390     4   154     1   154 0.97 -
COG0172              -            477 301-92_KLEHDADP_175479 -            129   2.6e-05    9.0   5.3   1   1   3.1e-05   3.1e-05    8.7   5.3    65   131    25    91     2   106 0.52 -
COG0172              -            477 301-92_KLEHDADP_175924 -            143      0.45   -5.0  23.9   1   1      0.29      0.29   -4.4  21.4    82   153    32   103    11   130 0.55 -
COG0172              -            477 301-92_KLEHDADP_178383 -            356   5.5e-07   14.5   1.3   1   3   1.6e-06   1.6e-06   12.9   0.0   259   366     8   118     1   125 0.85 -
COG0172              -            477 301-92_KLEHDADP_178383 -            356   5.5e-07   14.5   1.3   2   3     0.016     0.016   -0.3   0.0   339   376   126   166   124   241 0.63 -
COG0172              -            477 301-92_KLEHDADP_178383 -            356   5.5e-07   14.5   1.3   3   3       0.1       0.1   -2.9   0.0   155   181   295   322   263   336 0.45 -
COG0172              -            477 301-92_KLEHDADP_184498 -            311   2.2e-06   12.5   0.3   1   1   3.5e-06   3.5e-06   11.8   0.3   302   411   107   217    95   223 0.87 -
COG0172              -            477 301-92_KLEHDADP_187366 -            203   4.3e-06   11.5   9.0   1   1   6.5e-06   6.5e-06   10.9   9.0    53   153    99   197    55   203 0.58 -
COG0172              -            477 301-92_KLEHDADP_188011 -             81   3.3e-06   11.9   4.4   1   1   3.6e-06   3.6e-06   11.8   4.4    89   148     6    66     2    74 0.84 -
COG0172              -            477 301-92_KLEHDADP_190568 -            271   6.3e-08   17.6   0.0   1   1   8.5e-08   8.5e-08   17.1   0.0   406   468   113   173   103   192 0.79 -
COG0172              -            477 301-92_KLEHDADP_190949 -            287  2.6e-118  381.6   0.0   1   1  2.8e-118  2.8e-118  381.5   0.0   195   474     2   284     1   287 0.96 -
COG0172              -            477 301-92_KLEHDADP_195768 -            183   9.9e-05    7.0  22.4   1   2   3.4e-05   3.4e-05    8.6   6.0    98   158    17    74    13    76 0.89 -
COG0172              -            477 301-92_KLEHDADP_195768 -            183   9.9e-05    7.0  22.4   2   2   0.00096   0.00096    3.8   9.7    67   160    77   173    72   178 0.69 -
COG0172              -            477 301-92_KLEHDADP_199041 -            283         1  -19.3  64.5   1   2         1         1  -10.4  31.7    53   142    17   111     2   134 0.71 -
COG0172              -            477 301-92_KLEHDADP_199041 -            283         1  -19.3  64.5   2   2      0.61      0.61   -5.5  27.3    56   180   136   259   113   280 0.71 -
COG0172              -            477 301-92_KLEHDADP_201899 -            154      0.28   -4.3  39.5   1   1      0.45      0.45   -5.0  39.5    70   188    16   135     3   153 0.72 -
COG0172              -            477 301-92_KLEHDADP_202678 -            231         1  -13.0  46.5   1   2         1         1   -9.3  21.4    81   152    42   110     9   115 0.53 -
COG0172              -            477 301-92_KLEHDADP_202678 -            231         1  -13.0  46.5   2   2      0.05      0.05   -1.9  24.0    62   149   106   194    99   230 0.63 -
COG0172              -            477 301-92_KLEHDADP_206272 -            315   9.8e-07   13.6   0.4   1   1   1.3e-06   1.3e-06   13.3   0.4    79   163   179   274   129   299 0.75 -
COG0172              -            477 301-92_KLEHDADP_208694 -            144   7.5e-06   10.7   5.6   1   1   9.1e-06   9.1e-06   10.4   5.6    89   163     7    99     2   139 0.68 -
COG0172              -            477 301-92_KLEHDADP_209667 -            181     0.054   -2.0  30.3   1   1      0.14      0.14   -3.3  30.3    19   150    23   159     4   169 0.57 -
COG0172              -            477 301-92_KLEHDADP_210736 -            328    0.0088    0.6  22.3   1   2    0.0052    0.0052    1.3   6.4    71   154    18    95    10   103 0.66 -
COG0172              -            477 301-92_KLEHDADP_210736 -            328    0.0088    0.6  22.3   2   2     0.001     0.001    3.7  10.0    69   159   100   188    92   200 0.72 -
COG0172              -            477 301-92_KLEHDADP_211281 -            201   0.00017    6.3  23.5   1   1   0.00033   0.00033    5.3  23.5    26   149    31   153     2   194 0.57 -
COG0172              -            477 301-92_KLEHDADP_215138 -            227   2.3e-06   12.4   5.8   1   1   2.6e-06   2.6e-06   12.2   5.8    53   146    51   151     9   188 0.64 -
COG0172              -            477 301-92_KLEHDADP_217989 -            302  6.2e-161  522.1   0.0   1   1  6.9e-161  6.9e-161  522.0   0.0   177   473     2   301     1   302 0.99 -
COG0172              -            477 301-92_KLEHDADP_218789 -            206   6.9e-07   14.1   6.4   1   1     8e-07     8e-07   13.9   6.4    69   182    49   165     7   187 0.71 -
COG0172              -            477 301-92_KLEHDADP_221385 -            136   4.9e-66  209.2   0.1   1   1   5.4e-66   5.4e-66  209.0   0.1   337   474     1   136     1   136 0.98 -
COG0172              -            477 301-92_KLEHDADP_222042 -            131   1.2e-05   10.0   9.6   1   1   1.4e-05   1.4e-05    9.9   9.6    75   156    42   125    10   130 0.65 -
COG0172              -            477 301-92_KLEHDADP_230020 -            170  1.2e-101  326.7   0.0   1   1  1.3e-101  1.3e-101  326.6   0.0   308   474     1   167     1   170 0.99 -
COG0172              -            477 301-92_KLEHDADP_232081 -            287  3.1e-138  447.3   0.0   1   1  3.8e-138  3.8e-138  447.0   0.0   201   473     2   286     1   287 0.96 -
COG0172              -            477 301-92_KLEHDADP_237742 -             71   3.6e-06   11.8   0.2   1   1   3.9e-06   3.9e-06   11.7   0.2   120   167    12    59     2    66 0.87 -
COG0172              -            477 301-92_KLEHDADP_241249 -             90   1.8e-05    9.4   4.4   1   1   2.1e-05   2.1e-05    9.2   4.4    75   140     6    81     2    89 0.62 -
COG0172              -            477 301-92_KLEHDADP_241806 -            199   2.7e-06   12.2   2.5   1   1   5.2e-06   5.2e-06   11.2   2.5    72   154    59   162    47   169 0.80 -
COG0172              -            477 301-92_KLEHDADP_253359 -            102   2.5e-07   15.6   0.0   1   1   2.7e-07   2.7e-07   15.5   0.0   175   258    19    97    11   102 0.83 -
COG0172              -            477 301-92_KLEHDADP_254354 -            201    0.0085    0.7  15.8   1   1     0.012     0.012    0.2  15.8    53   166    28   142     3   199 0.49 -
COG0172              -            477 301-92_KLEHDADP_254462 -             86   4.2e-06   11.5   2.0   1   1   4.7e-06   4.7e-06   11.4   2.0    87   145     8    67     3    81 0.81 -
COG0172              -            477 301-92_KLEHDADP_259197 -            104   1.7e-05    9.6   5.0   1   1   1.7e-05   1.7e-05    9.6   5.0    54   140     7    90     1   103 0.63 -
COG0172              -            477 301-92_KLEHDADP_263088 -            239   8.5e-06   10.5   0.0   1   1   1.2e-05   1.2e-05   10.0   0.0   407   467   155   213   147   222 0.84 -
COG0172              -            477 301-92_KLEHDADP_264642 -            192  7.2e-109  350.4   0.0   1   1  8.7e-109  8.7e-109  350.2   0.0   287   473     2   189     1   191 0.99 -
COG0172              -            477 301-92_KLEHDADP_276576 -            242  3.8e-136  440.4   0.0   1   1  4.3e-136  4.3e-136  440.2   0.0   234   474     1   242     1   242 0.99 -
COG0172              -            477 301-92_KLEHDADP_276702 -             83   3.2e-14   38.3   0.1   1   1   3.3e-14   3.3e-14   38.3   0.1    52   121     1    68     1    82 0.88 -
COG0172              -            477 301-92_KLEHDADP_281615 -            243  3.3e-128  414.2   0.0   1   1    4e-128    4e-128  413.9   0.0   234   472     1   241     1   242 0.98 -
COG0172              -            477 301-92_KLEHDADP_281982 -            122   7.2e-63  198.7   0.0   1   1   8.5e-63   8.5e-63  198.5   0.0   360   473     2   115     1   120 0.96 -
COG0172              -            477 301-92_KLEHDADP_281984 -            153   3.3e-06   11.9   4.7   1   1   3.6e-06   3.6e-06   11.8   4.7    82   179     4   110     1   130 0.64 -
COG0172              -            477 301-92_KLEHDADP_283242 -            177   1.7e-06   12.8   0.2   1   1   1.5e-06   1.5e-06   13.0   0.2    81   144   108   175    30   177 0.81 -
COG0172              -            477 301-92_KLEHDADP_284248 -            175   2.6e-79  253.0   0.0   1   1   2.8e-79   2.8e-79  252.9   0.0   301   472     1   173     1   175 0.96 -
COG0172              -            477 301-92_KLEHDADP_284997 -            154   3.5e-06   11.8   6.2   1   1   4.7e-06   4.7e-06   11.4   6.2    67   154     8   116     4   142 0.52 -
COG0172              -            477 301-92_KLEHDADP_285991 -             53   1.6e-16   45.9   0.0   1   1   1.7e-16   1.7e-16   45.8   0.0   350   396     2    48     1    51 0.95 -
COG0172              -            477 301-92_KLEHDADP_286827 -            206   8.5e-99  317.2   0.0   1   1   9.4e-99   9.4e-99  317.1   0.0   271   473     1   205     1   206 0.98 -
COG0172              -            477 301-92_KLEHDADP_287053 -            231   3.9e-06   11.6   6.4   1   1   3.9e-06   3.9e-06   11.6   5.5    61   160   130   225    67   229 0.66 -
COG0172              -            477 301-92_KLEHDADP_287652 -            204   2.9e-97  312.2   0.0   1   1   3.2e-97   3.2e-97  312.0   0.0   271   473     1   203     1   204 0.98 -
COG0172              -            477 301-92_KLEHDADP_297790 -             96     3e-05    8.7   6.5   1   1   2.9e-05   2.9e-05    8.8   6.5    81   145    23    84     2    96 0.42 -
COG0172              -            477 301-92_KLEHDADP_298889 -            167   1.5e-06   13.0   3.4   1   1   1.7e-06   1.7e-06   12.9   3.4    78   146    56   125    11   134 0.60 -
COG0172              -            477 301-92_KLEHDADP_299217 -             88   6.2e-07   14.3   2.2   1   1     7e-07     7e-07   14.1   2.2    96   157     3    67     1    69 0.76 -
COG0172              -            477 301-92_KLEHDADP_299830 -            182   1.1e-06   13.5   1.3   1   1   1.2e-06   1.2e-06   13.4   1.3    47   152    68   168    11   180 0.53 -
COG0172              -            477 301-92_KLEHDADP_302532 -            230   2.8e-08   18.7   0.0   1   1   4.9e-08   4.9e-08   17.9   0.0   298   365    17    81     8    89 0.90 -
COG0172              -            477 301-92_KLEHDADP_302897 -             99   6.2e-08   17.6   5.2   1   1   6.5e-08   6.5e-08   17.5   5.2    85   150     6    95     1    99 0.80 -
COG0172              -            477 301-92_KLEHDADP_306750 -            115   4.2e-52  163.2   0.0   1   1   4.5e-52   4.5e-52  163.1   0.0   358   470     2   112     1   115 0.96 -
COG0172              -            477 301-92_KLEHDADP_310334 -            147     2e-66  210.5   0.0   1   1   2.2e-66   2.2e-66  210.4   0.0   246   390     2   147     1   147 0.99 -
COG0172              -            477 301-92_KLEHDADP_314550 -            101   4.5e-06   11.5   5.2   1   1     5e-06     5e-06   11.3   5.2    86   145    12    83     4    95 0.65 -
COG0172              -            477 301-92_KLEHDADP_317947 -            174      0.13   -3.2  24.4   1   1      0.28      0.28   -4.4  24.4    33   147    24   135     2   172 0.50 -
COG0172              -            477 301-92_KLEHDADP_318121 -            156   1.9e-06   12.7   0.5   1   1   1.9e-06   1.9e-06   12.7   0.5    72   160     3   108     1   147 0.67 -
COG0172              -            477 301-92_KLEHDADP_318602 -            163   1.9e-77  246.8   0.0   1   1     2e-77     2e-77  246.7   0.0   307   467     2   162     1   163 0.98 -
COG0172              -            477 301-92_KLEHDADP_320986 -            198   2.1e-05    9.2  11.4   1   1   2.6e-05   2.6e-05    9.0  11.4    62   153   102   193    41   196 0.69 -
COG0172              -            477 301-92_KLEHDADP_321695 -            120     9e-53  165.4   0.0   1   1   9.8e-53   9.8e-53  165.3   0.0   353   473     1   119     1   120 0.97 -
